,link,title,description,catagory
65,2zvYqScQY,Amazing manufacturing process of clothes hangers,"Amazing manufacturing process of clothes hangers.


Supply and service of Metalworking equipment from Russia Weber Comechanics 

Consulting in the field of international trade SMD Group 

Wood processing industry group of companies from Taiwan W-Team woodworking machinery industry alliance 

Manufacturer of clothes hangers from Italy KAROPLAST ",Manufacturing
66,rLLpCO0TU88,Tissue Paper production / manufacturing process,This video is about the Tissue Paper production / manufacturing process at a mill from pulp to paper.,Manufacturing
67,ZHbds5q44rI,White Tea Manufacturing Process,,Manufacturing
68,JD4HSlG-msY,"Amazing Interesting Production Process At Factory, Ingenious Workers That You Need To See","Amazing Interesting Production Process At Factory, Ingenious Workers That You Need To See",Manufacturing
69,MkH5bSMK,Manufacturing Process of de Havilland Mosquito in 1944,"The de Havilland Mosquito manufactured by de Havilland is a British World War II multi-role combat aircraft. The de Havilland Mosquito was a twin-engine, two-seat bomber modified to serve as a night and day fighter, operate photo reconnaissance and as a pathfinder plane during bombing raids on Germany. The maiden flight of the de Havilland Mosquito took place on the 25th of November 1940 and it entered service on the 15th of November 1941. Primary users were the Royal Air Force, Royal Canadian Air Force, Royal Australian Air Force and the United States Army Air Forces. There were 7,781 de Havilland Mosquito produced between 1940 and 1950. The de Havilland Mosquito is no longer active in military services. See more aircraft images at: ",Manufacturing
70,9tj2FlYP,"PTE Manufacturing Process, Proudly Made in the U.S.A.","Check out our newest video: ""EcoBoost Ford Mustang Performance Upgrade Turbocharger"" 
https://www.youtube.com/watch?v=aASiq... --~--
Get an inside look of Precision Turbo & Engine's manufacturing process. You will see the product warehouse, quality lab, robot cell, machine shop, assembly bench and order fulfillment.  Proudly assembled in the U.S.A.",Manufacturing
71,zzLORbP1SiE,Radiator manufacturing process at Armatura Group,"Radiators installed at home determine the comfort of people living in it and optimum conditions indoors. Leak-proof models made of durable materials will ensure trouble-free operation. 

Discover the radiator manufacturing process at Armatura Group, starting from technical specification, through casting, machining and assembly, to welding, grinding and final quality control. Find out how we make radiators which keep you warm on cold days.",Manufacturing
72,VeQQCNiQ8Q,Audi Cars Manufacturing Process,"Audi Cars Manufacturing Process
Audi is making its production fit for the future with the smart factory. In this factory of the future, big data – the creation and intelligent connection of large volumes of data – will facilitate data‑driven and thus highly flexible and highly efficient manufacturing. A method of production in which Audi might no longer build its cars on an assembly line but according to a radically new, disruptive concept is modular assembly. In addition to this major project, Audi is pursuing many other exciting projects for the production of the future – from the application of virtual‑reality glasses to metal 3D printing.

Modular assembly.
The complexity of automobile production is increasing. New market needs, customer expectations and the legislative framework are increasingly requiring innovative technologies and differing vehicle versions. This means that the fixed timing of the assembly line is becoming less efficient. The more the number of derivatives and variants grows, the more difficult it becomes to master high complexity and integrate new routines into the rigid, sequential process.

Audi intends to meet this challenge and to develop a completely new principle for it: modular assembly. With this method, small, separate workstations allow highly flexible working routines – in terms of both time and space. Between those workstations, driverless transport systems take over the transport of the car bodies as well as the parts required for production. A central computer precisely controls the driverless transport systems – it recognizes the needs of each individual station, thus ensuring a smooth workflow.

Audi assumes that modular assembly will result in 20 percent better productivity than the assembly lines of today. It is now being applied for test purposes at the engine plant in Győr, Hungary, and application is planned in two further projects.

At present, the key principles of this innovative production system are being worked out and tested by “arculus” – a startup company established a few months ago.

The Technical Center for Production Assistance Systems.
The new driverless transport systems required for modular assembly are being created in Audi’s “Technology Development Production Assistance Systems” department. This small department has developed two types of driverless vehicle: One of them moves under control by a computer, the other moves autonomously on a defined route. Three onboard laser scanners allow the driverless transport systems to orient themselves and to recognize and avoid potentially critical situations. Audi developed the navigation software itself. It is based on automotive software and automotive‑software development processes.

The main task of the Technical Center for Production Assistance Systems is to work on new production technologies in early stages of their development. In addition to driverless transport systems, it is also working on four other projects. They comprise safe cooperation between humans and machines when working in the same space, assembly tables with assistance functions and two innovative robots: a flexible gripper arm and a special lightweight robot.

The Audi Production Lab.
The Audi Production Lab, abbreviated as P‑Lab, develops and supports innovative projects for the production process – often starting with the very first idea. The department currently has five permanent employees andhas already helped to bring innovations such as metal 3D printing, human‑robot cooperation, driverless transport systems and the use of augmented reality at Audi towards series application.

The projects currently running in the P‑Lab include two big‑data projects. One of them focuses on the early recognition of mistakes in the placement of screws and bolts; the other examines the flow of components in the area of international logistics for the CKD plants (completely knocked down). Another major subject for the Audi Production Lab is data glasses. They can provide effective support for employees in production, for the planners and engineers in the factory of the future – with assisted reality, augmented reality and virtual reality.

Toolmaking.
Several future-oriented projects are running in Audi’s Toolmaking division. The structure of the new generation of press tools follows nature, with many parts made of aluminum and plastics. This reduces the weight of those tools, which until now has been up to 45 tons, by up to 20 percent and the energy required decreases by about ten percent. The result is enhanced precision in the forming of sheet‑metal parts.

The press shop, where the tools are applied, uses the latest measuring technology. The goal is to develop a complete data chain for each sheet‑metal part. The data chain already begins with the suppliers of steel and aluminum. This is another way in which Audi is enhancing its precision.",Manufacturing
73,IUqcFslWiQ,Steel manufacturing process in vizag steel plant (industrial visit),Gitam University,Manufacturing
74,BXnTCD4iUCI,Manufacturing Process That Will Amaze You,"Manufacturing process isn't easy, but it's beyond interesting to watch. Every single detail is meticulously planned for a perfect execution and ending result is something we use all the time. New manufacturing process video is here. Check it out.

   1. Brush Making Machine
   2. Toothebrush Manufacturing Process
   3. Vice Golf Ball Production
   4. Tennis Ball Production
   5. Surgical Gloves Production
   6. Coil Winding Machine",Manufacturing
75,ULneuiljFEE,Upvc Window manufacturing process.,"we produce: Pvc Ceiling profile, all kinds of pvc window, sliding, partition  and door profiles, double glazing, Rubber gasket, Galvanized sheet metal forming,  
Addis Ababa / Ethiopia.",Manufacturing
76,WsJR7hoZRRE,Plywood Manufacturing Process,Plywood Manufacturing Process,Manufacturing
77,STjdDSpEu6,plywood manufacturing process,"my email:makeminghung@gmail.com
whatsapp:+8618769900191
wechat:+8615966433391
our factory product : plywood hot press ,plywood cold press,plywood glue spreader ,plywood core veneer composer ,plywood veneer paving machine,plywood veneer sewing machine,plywood cutting saw machine ,plywood turnover machine,plywood sanding line machine,plywood lift table ,veneer peeling machine ,log debarker ,ect ,plywood equipment production line ,plywood making processing
Making of Plywood, plywood, manufacturing, plywood manufacturing
how to make the plywood,plywood production line,plywood making machine
this video tell us how to make the plywood,the plywood production process.
you will have a good knowledge about the plywood production.
and will guide you to buy which plywood machine.
Complete Plywood Production Line /Plywood Manufacturing Process
Complete 4*8 feet plywood production line
All plywood machines are including
You can see all the working process
Making of Plywood, plywood, plywood manufacturing, Vietnam, Packing, furniture
Veneer Jointing and Bonding-Production Process of Construction Plywood 
plywood factory plywood manufacturing process",Manufacturing
78,25I6Y22sE0,YAGEO MLCC Manufacturing Process,"MLCC (Multi-Layer Ceramic Capacitor) represents the largest market with respect to capacitors by type, and the MLCC industry also grows at a rate that exceeds other capacitor types. Thanks to Yageo's unique material technology, we offer many types of capacitors including general purpose, miniaturization, high voltage, soft termination, safety certification , low inductance , array and high-Q MLCC. The dielectric material is ranging from NP0, X5R, X7R and Y5V. Primary applications include decoupling, filtering, bypassing and smoothing. 
We also offer engineering design kits to fulfill diversified applications.",Manufacturing
79,T6XCLfNFBN,Barberini Manufacturing Process,"Barberini is a vertically integrated manufacturer of high performance glass sun lenses.

Barberini S.p.A. is worldwide leader in the production of optical glass sun lenses for sun protection. Our original production processes, entirely developed inside the company, allow to complete the lenses in every detail. Our glass polarized lenses represent our top product, produced exclusively with automated production systems, guaranteeing optical perfection and flawless repetition in production. The whole production of the lenses is made in Silvi (Italy) while the optical glass used, is melted in Grünenplan Germany, a unique production chain for a superior quality product.",Manufacturing
80,SenZwTWvb8,STEEL PIPE MANUFACTURING PROCESS(Seamless Tube Division),"This video taken from YouTube (www.tradequip.com) only for the best marketing publicity. Jindal Saw Limited (Seamless Tube Division). Manufacturer of seamless drill pipe and tubing. Jindal SAW Ltd. is a part of the USD $ 15 billion O.P. Jindal Group, one of the country's topmost industry houses and the foremost indigenous steel producers and exporters. It started operation in the year 1984, when it became the first company in India to manufacture Submerged Arc Welded (SAW) Pipes using the internationally acclaimed U-O-E technology. 
With integrated facilities at multiple locations and an ever expanding market opportunity, Jindal SAW Ltd. has diversified from a single product company to a multi-product company, manufacturing large diameter submerged arc pipes and spiral pipes for the energy transportation sector; carbon, alloy and stainless steel seamless pipes and tubes manufactured by conical piercing process used for industrial applications; and Ductile iron (DI) pipes for water and wastewater transportation. Besides these, the company also provides various value added products like pipe coatings, bends and connector castings to its clients.",Manufacturing
81,BaAkYh_DrW0,Achieve Quality Initiatives Throughout the Pharmaceutical Manufacturing Process | Thermo Scientific,"Learn more at www.thermoscientific.com/rmid. 

For global pharmaceutical industry -- From raw material verification to chemical dispensing and secondary operations through to finished product inspection, Thermo Scientific TruScan and microPHAZIR handheld analyzers provide manufacturers with a portable analytical instrument solution to achieve quality standards at the point of need.",Manufacturing
82,_CzYq5oQuPY,Ceramics manufacturing process at Armatura Group,"The interior and its functionality is defined to a large extent by bathroom ceramic ware. The best choice for modern bathrooms is models built to last, made of durable and damage-resistant ceramics, and featuring elegant design. 

Check out the ceramics manufacturing process at Armatura Group, starting from design and technical specification, through plaster model, checking raw materials and casting, through glazing and quality control. Find out how we achieve the top quality of washbasins, toilet bowls and bidets.",Manufacturing
83,4Pw-x__lt1E,"paver tiles making machine,price,pavement tiles making ,manufacturing process,making machine,parking","please visit :   https://clonejewellery.com/ --~--
please visit our website for more information : http://sourceinfratech.com/paver-tile...

please visit for fly ash bricks semi automatic machine


please visit for fly ash bricks machine 


please visit for light weight bricks machinery :


Raw Material Requirement for  paver tiles making machine

A.SAND/CRUSHER DUST 

B.CEMENT 

C.BABY CHIPS 

D.DYES AS PER COLOR REQUIREMENT 

E.CURING AGENT ( FOR FAST CURING OF BLOCKS) 


SAND/CRUSHER DUST: - Will be put away in a Bin and sustaining to the blending container through a roller transport. The roller transports convey the material to the estimating box connected over the blend. 

Bond :- Will be fought through the above transport itself. 

Infant CHIPS for paver tiles making machine: - Will be put away in a Bin and encouraging to the blending container through a roller transport. 


The roller transports convey the material to the estimating box joined over the blend.  

Colors for pavement tiles making:- Directly quarreled physically to the blend 

CURING AGENT for paver tiles manufacturing process:- Directly quarreled physically to the blend – if required. 

Apparatus SET-UP FOR BLOCK MAKING : 

Essentially we are utilizing 2 blends and 3 vibrating tables for Block making. 

The essential blend is for top layer blend which contains the shading and the optional blend will convey typical cement. 

The extent of the vibrating table is 3000mm length x 750mm width. Essentially we are utilizing 3 tables to give better quality to the squares made.",Manufacturing
84,rygdFYcCJk,PCB manufacturing process,Created by HR electronics,Manufacturing
85,IaFy4gizZXk,Recycled Paper Manufacturing Process,This is the part of Operations Management -1 project at XIMB,Manufacturing
86,BtC4qEXWrog,Summum Carbon Manufacturing Process,"Mondraker Summum is the benchmark for downhill racing bikes from the very first day. For 2015 the Summum has seen the greatest evolution of this winning model with 27,5” wheels, Forward Geometry and optimized Zero Suspension System with two aluminum versions and two revolutionary carbon models. The development process has been focused on creating the fastest and most efficient downhill machine ever possible. The dream has come true: the frame (medium size) weight is 2,837 gr. (6,25 lbs.) without the rear shock with 14.9 kilo complete bike for the Summum Carbon Pro Team.",Manufacturing
87,IkbSsRF6ur,Unique Silver Pendant from center part of rare German coin - manufacturing process,"Unique Silver Pendant from center part of rare German coin which was used for coin ring making. 
It is a good idea that can be done from the central part of the coin. It was a very expensive rare silver coin from 1888. Recently I made a ring out of it and from the remaining central part of this coin, I made this a magnificent silver pendant. I used sterling  silver 925.
Photo of the ring from this coin you can see on my instagram 
Also I'll upload video soon about making this amazing ring! Subscribe to my channel for not to miss it!

Welcome to my online store: 


**************************************************************
  
silver pendant
how to make jewelry
silver pendant out of coin
coin pendant
unique pendant
coin rings making
coin rings tool
center punch 
----------------
If you find my videos useful, you can donate some money to develop my channel:)  Thank you!",Manufacturing
88,JJcHMmkjlA4,Float Glass Manufacturing Process .flv,"For More Information About Glass Visit Us 

http://manufacture-it.blogspot.com/",Manufacturing
89,VNjasaUkCB,Tiles Manufacturing Process | How to Start Tiles Manufacturing Business,"Like, Share, Subscribe, Support!

Tiles business is a very profitable business. If you are interested to start your business in tiles manufacturing and have an entrepreneurial spirit, you might be interested in learning how to start a tiles manufacturing unit.

Covered Topics in The Video:
1):Tiles Manufacturing Process
2):How To Start Tiles Manufacturing Business
3):Tiles Manufacturing business




Institute for Industrial Development - Incubator with MSME, Govt. of India. Mission to impart detailed knowledge on various Govt. scheme under one roof.

Know more about Institute for Industrial Development 

Visit: 
Facebook: 
Twitter: 
Instagram: 
Mobile App: Entrepreneur India Live

Enquiry email - support@iid.org.in
Contact: 7607655555


DELHI OFFICE - Multi Disciplinary Training Centre Gandhi Darshan Rajghat New Delhi - 110002

DELHI OFFICE - Multi Disciplinary Training Centre Gandhi Darshan Rajghat New Delhi - 110022

LUCKNOW OFFICE - Samadhan Tower 27/1/B, Gokhale Marg Lucknow - 226001",Manufacturing
90,znqkM9Ttom4,Hollow Metal Doors Manufacturing Process,Explains how to make hollow metal doors from start to finish. Shows the complete manufacturing process. www.doorcomponents.com,Manufacturing
91,rPw-caFiTM,Most Satisfying Manufacturing Process - Factory Machine Tools,"Most satisfying manufacturing processes and factory machines tools never seen before.
1. Roll forming machine - www.attl.cz
2. Vertical Flanger, Beader, Seamer - grotnes.com
3. Ampoule filling machine - www.jx-machinery.com
4. Soap making machine - deedo-machinery.en.made-in-china.com, www.flukomachinery.com
5. Finger joint machine - www.saifanchina.com
6. Forming Sectional Screw Flights - www.advspiraltech.com
7. Welded drill pipe - commandenergy.com",Manufacturing
92,4gyfM0WCVAU,Tank Manufacturing Process,Ice Industries Air Tank Process Video,Manufacturing
93,WbOfluz0zqY,Turning manufacturing process in PRO-E (Lathe machine) G-code generated,"This video contains all steps for setting up the tool and making of turning profile.
In the end G code is generated.",Manufacturing
94,GmfkS7r1dfA,Manufacturing Process of Polyester Fibre at PSL part-2,,Manufacturing
95,qQYIBru4U4,"Cloth bag manufacturing process and business idea ,smart idea","Hello,

In this video you will get information about cloth bag manufacturing process

My BLOG CUSTOM AMIGO



This is my new channel I hope u like it.it's all about fashion please smash subscribe button for support 


India is one of the highly preferred countries of the world where is every year setup a new company very fast. Our well-resourced and internationally reputed law firm located in Delhi has been helping numerous India and global people and companies in forming and establishing new companies in India,  in the desired economic fields, and in place throughout the countries. Our lawyers, attorneys, and litigators offer the whole gamut of legal services for establishing, Securing, and Growing Business in almost all economic sector of India.
My Gadgets
Camera  Nikon D3300 24.2MP
link 

Tripod
link 

lights
link 

Microphone
link 




Thanks,",Manufacturing
96,Wi8WV6cao4,"Cement manufacturing process, Portland cement || Chemical Pedia","Cement manufacturing process..

°°°°°°°°°°°°°°°°′°°°°°°°°°°°°°°°°°°°°°°°°°°°
Must watch this video and Share with your Friends.....

°Mill , Hammer , Ball mill & others 👇👇👇
   

For  More video SUBSCRIBE my Channel and hit the bell
👇👇👇👇👇👇👇👇👇👇👇👇👇👇",Manufacturing
97,ieO7nb1RC48,The Manufacturing Process of Vegetarian Meat,,Manufacturing
98,k301tNeEEAU,Manufacturing Process Technology I & II - Introduction,,Manufacturing
99,rMRGL_keOIE,Rusk Making/ Manufacturing Process | Toast | Wheat Toast | Rusk Making Plant Business,"Rusk are crispy and dry toasted/basked bread. Rusk are popular bakery products among elderly and  working class which
supplements for  food  for many . These rusk have longer shelf life can be kept for longer period of time. Manufacturing process of rusk is similar to bread manufacturing except for baking of sliced bread of different sizes  as desired.

Watch full video to know Standard Basic Information on Initial Rusk Plant Start-Up -

- Bakery Machinery
- Raw Materials
- Building Layout
- Electricity Requirement
- Labor Requirement
- Production
- Packing
- Standard Rates

This video has been created by Institute For Industrial Development.

Institute for Industrial Development - Incubator with MSME, Govt. of India. Mission to impart detailed knowledge on various Govt. scheme under one roof.

Covered Topics In The Video
1):Toast Manufacturing Process
2):How To Start Rusk Business
3):RUSK MAKING BUSINESS
4):Rusk Making Plant
5):Rusk Making Business

Know more about Institute for Industrial Development 

Visit: 

Facebook: 

Twitter: 

Instagram: 

Mobile App: Entrepreneur India Live
Android - 
IOS -  

Enquiry email - support@iid.org.in

Call us on MSME Helpline - 7408733333, 7607655555

Addresses: 

DELHI OFFICE - Multi Disciplinary Training Centre Gandhi Darshan Rajghat New Delhi - 110002

LUCKNOW OFFICE - Samadhan Tower 27/1/B, Gokhale Marg Lucknow - 226001",Manufacturing
100,-3UN0uVhRXM,Electric Switch Manufacturing Process & Presentation - NESTONE SWITCH,"PRESENTATION, NESTONE SWITCH, gaurav bhatt rajkot,
animation rajkot, video presentation

-~-~~-~~~-~~-~-
Please watch: ""Careers in Animation & Vfx - Hindi"" 

-~-~~-~~~-~~-~-",Manufacturing
101,YMANoPFyQM,PCB manufacturing process video,Liandajin is a professional PCB manufacturer and PCB assembly supplier in China.,Manufacturing
102,fcpJhhlc7tE,LED LIGHT MANUFACTURING PROCESS PART 1,"LED LIGHT MANUFACTURING PROCESS PART 1 
Link-https://www.youtube.com/watch?v=fcpJh...

LED LIGHT MANUFACTURING PART-2
Link-

COMPLETE TECHNICAL KNOWLEDGE OF LED BULB ASSEMBLING IN HINDI Part-3


LED TUBE LIGHTAND PANEL LIGHT ASSEMBLING, LASER PRINTING,LED LIGHT Part-4
Link-


Our Address:
No. 8/ 2, Daulat Ram School Road, 
Near Deepanshu School, Near Nangloi Metro Station,
Kamruddin Nagar, Nangloi
Delhi - 110 041, India 
Mobile: +(91)-7290006108, 9999674627 
011-25942389
LED Bulb manufacturers, LED bulb suppliers
Bhagwati Lighting Industries Manufacture and supply LED bulb that are an excellent alternative for bright lights. These have been designed under the supervision of expert team and are been tested and its quality has been estimated by the engineers in our laboratory on latest Machines.  We have since been committed in manufacturing, supplying, wholesaling and trading a huge range of supreme quality LED Bulbs, LED Raw Materials,LED Lights Kit, OEM LED, Syska Type LED Bulb and Syska Type Raw Material, Panel Light, LED Street Light, LED Flood Light, Led COB Light etc. We produce LED Bulbs in a wide array of wattages by maintaining rigorous controls of quality in accordance with well defined norms of the industry. We source the raw materials from reputed and trustworthy vendors to ensure impeccable standards of quality. We manufactures & supply LED bulbs of 3W to 80W watts of different colors like blue,  green,  Orange, yellow, white etc. They are ideal for long time and suitable for both indoor as well as outdoor lighting. We manufacture LED lights according to our customers’ requirements.
We are working since 1998 We have achieved now a stabilized position and are now being a prominent name among manufacturers and exporters of a wide range of electronic products. Working with a well-trained employers and workers our company developing the finest quality products, timely deliveries, competitive prices and excellent sales services. Product USPs

    Product designs based on intensive research and market studies.

Promotion websites

    www.bhagwati.org
    www.bhagwatilightingindustries.com
    www.ledbulbmaterial.com
    www.ledlightskit.com
    www.leddrivermanufacturer.in
    www.ledlightsdelhi.com
    www.ledrawmaterialdelhi.com
    www.ledlightspricelist.com
    www.makeledinindia.com
    www.swainsom.com
    www.cfllightsindia.com
    www.cflrawmaterialdelhi.com",Manufacturing
103,4Fv-rK1ymy0,German Gearbox Manufacturing Process - CAR FACTORY Extreme Machines,"Watch this video if you are interested in Car and Gearbox Manufacture. The video is about German Gearbox Manufacturing Process - CAR FACTORY Extreme Machines
The copyright is Unknown
If there is any Copyright Strike, please contact my email dotuanvu237@gmail.com, I will fully follow the video Owner decision!
We are technology lovers, who love to collect amazing technology videos to introduce them to other people. This become our part of interest. 
Thank you for supporting.",Manufacturing
104,WR_O0xoQFg,Cement Pipes Manufacturing Process | Concrete Pipe Manufacturing,"Cement Pipes Manufacturing Process | Concrete Pipe Manufacturing



google plus


OFFICIAL WEB SITE
www.my3music.com India,",Manufacturing
105,FFW63povrnU,"Discover nail manufacturing process - Nail production line, Wire Nail Making Machine, किल का उद्योग","Discover nail manufacturing process - Nail production line, Wire Nail Making Machine, किल का उद्योग


Contact To Buy This Machines (M).098143-12452 ; 062392-68216 ; 079868-52775

We are the Largest Manufacturers and Exporters of TYPES of  Machines in India with Excellent Quality and Affordable Price. We are Exporting TYPES of Machines  to more Than 45 Countries Across The Globe. 

Our Machines are successfully working in Libya , Iran , Oman , Tanzania, Uganda, Zambia, Sudan, Poland , Turkey , UAE , Zanzibar , Mauritius , Mexico ,China ,Tunisia , Qatar , Philippines , Canada , Ukraine , Mauritania , Congo , Algeria , Pakistan , Thailand , Ethiopia Cameroon , Saudi Arabia and SOON WILL BE in GHANA and MOROCCO. 

We are an authentic Types Of Machines manufacturer and exporter which is ideal for use in making Products and so on. We are continuously expanding our serving area to cover the globe.


We are known for timely and quality delivery of products with perfection and providing quality training for handling of machines. We do strive to build strong business relationships with our clients. 


Nanak Nam Machinery CO.
AN ISO 9001: 2008 CERTIFIED Co. 
53 & 52, old Indl. Focal Point (OLD), Mehta Road, Amritsar – 143001 (PUNJAB) 
(M): 09814312452 ; 06239268216
E-mail: nanaknam53@gmail.com 
website: www.nanaknamindia.com 


OTHER MACHINES THAT WE MANUFACTURE  
Notebook Making Machinery,
Wire Nail Making Machine,
Paper Bag Making Machine,
Edge Squaring Machine, 
Note Book Back Squaring Machine, 
Edge Squaring press, 
Paper Cutting Machine,
Small Paper Cutting Machine 
Three Side Trimmer Machine (Fully Automatic) 
Three Knife Trimmer Machine (Fully Automatic) 
Half Cut Sticker and Creasing Machine 
Semi-Automatic Three side Trimmer Machine 
Portable Paper Cutting Machine 
Semi-Auto Paper Cutting Machine 
Fully Automatic Paper Cutting Machine 
Semi-Automatic Paper Cutting Machine Products 
Paper Cutting Machine 
Guillotine Hydraulic Cutting Machine 
Manufacturers Hydraulic Paper Cutting Machine in India 
Paper Cutting Machine 
Manufacturers Programmable Fully Automatic Hydraulic Paper Cutting Machine 
Fully Automatic Paper Cutting Machine, 
Exercise Notebook Spine Flatten 
Edge Squaring Press Hydraulic 
Hydraulic Edge Squaring Machine, 
Edge Squaring Machine, 
Hydraulic Fully Automatic Paper Cutting Machine,
Programmable Hydraulic Fully Automatic Guillotine Machine, Hydraulic Edge Squaring Machine, 
Die Punching & Creasing Machine, 
The semi-automatic Paper cutting machine,
Hydraulic Nipping Machine, 
Joint Forming Machine, 
Hydraulic book pressing machine, 
Lamination Machine, 
Board Knurling Machine, 
Thread Book Sewing machine, 
Book Stitching Machine, 
Box Stitching Machine, 
3/5 Ply of Paper Corrugating Machinery Plant, 
Hand Fed Die Punching Machine, 
Paper Corrugated Box & Board Making Plant Machinery, 
Die Cutting and Creasing Machine 
Platen Die Cutting and Creasing Machine 
Platen Die Cutting Creasing Machine 
Die Cutting and Carton Punching Machine 
Automatic Die Cutting and Creasing Machine 
Platen Die Cutting, 
Creasing & Embossing Machine, 
Two Profile Paper Corrugation Machine, 
Oblique Type Paper Corrugating Machine, 
Paper Roll Cutting Machine with PIV Gear Box, 
Sheet Pasting Machine, 
Sheet Pressing Machine, 
4 Bar Rotary Cutting Machine, 
Eccentric Slotter Machine.",Manufacturing
106,VjFP8LTa6,Flow Chart of Textile Manufacturing Process,"Complete Video of Textile manufacturing Process. 
Its complete video of fiber to garments manufacturing process.

Music credit: ",Manufacturing
107,CdRNSB3AgU,How it's made fabric.Textile manufacturing process.,"This is a documentary by students of
 k.s.school of business management, Ahmedabad, India. 
By this video you can know all about textile making process. 
Fabric making process
Machine type
Fabric of making bag,
Shirt's fabric manufacturing
Watch the video.
I hope you Like it.
Project made by students of IMBA.
Please don't use it for any other purpose. 
If we get known about any issue, we can sue on the responsible person.",Manufacturing
108,J4uQsP4qbA,OUKITEL K10000 PRO factory manufacturing process,"OUKITEL K10000 Pro has got unique design from other devices, how is it produced? Check out this video.
K10000 Pro: http://www.oukitel.com/products/k/k10...
OUKITEL Official FB: 
OUKITEL Twitter: ",Manufacturing
109,UJ_61PV4KuQ,"Solar water tank Manufacturing process, Puff injection for tank insulation.","Solar water tank manufacturing, Puff injection process for insulation of tank.

Contact,
Rohan Dave.
cell:- 91-9377299007
www.polycraftpuf.com 
skype:- rohan.dave2",Manufacturing
110,rbc55ospGU,"Table Fan Stator Manufacturer, Wall Fan Manufacturer, Industrial Fan Manufacturing Process","Table Fan Manufacturer, Wall Fan Manufacturer, Industrial Fan Manufacturing Process.If you need the winding machine in the video,please leave a message to me.

This automatic stator coil winding machine has many winding head and one winding stations. It adopts servo system to rotate .
During the stator winding machine running, the coil winding data will be displayed in the touch screen. Meanwhile, the stator coil winding program can also be edited in the touch screen. 

The coil inserting process is generally the most time consuming element in the manufacture of a stator for an electric motor. It is equally important that the coils are well protected during coil insertion process. In order to offer our customers the perfect solutions, Nide well constructs its machines, even the tooling, which is manufactured to an extremely high standard and well polished and treated to give perfect results.",Manufacturing
111,zzwEPqYzXyI,Safety Shoes Manufacturing process,,Manufacturing
112,1BsmuzxK8U,Business Idea 2019 - How Welding Electrodes are made - Factory Layout - Plan,"Business Idea - How Welding Electrodes are made - Factory Layout - Plan
Please Contact me for complete details if you interested to setup plant, royal2153@gmail.com


.
.
.
.
.

.
.
.
This video is for education purpose.",Manufacturing
113,QzIdZGOR9,How Tortilla Chips Are Made,A look at the manufacturing process of tortilla chips.,Manufacturing
114,gXuU-Na0gLQ,Titanium Manufacturing Process,,Manufacturing
115,PcYo1dXz9QU,Mexican Tiles - manufacturing process of hand painted tiles from Mexico,"Mexican Talavera tiles - How it's made.
Visit https://www.cerames.eu/mexican-tiles-23 to see more Mexican Tiles, Mexican Relief tiles, Ceramic sinks.


See also: 
Mexican sinks: 
Moroccan sinks: 



Mexican Tiles - manufacturing process of  hand painted tiles from Mexico




Mexikanische Waschbecken und Mexiko fliesen : ",Manufacturing
116,Tv2BM4mmU,Paperboard Folding Carton Quality Manufacturing Process,"Every step of the folding carton manufacturing process is guided by quality assurance steps.  With an ISO 9001:2008 certified quality management system, ALL PACKAGING COMPANY ensures that production is held to the highest standards.",Manufacturing
117,4GWx5YZKhKk,Aluminum extrusion profile manufacturing process steps - Smooth surface,"China Aluminum extrusion profiles manufacturer of 6000 series aluminum profile, aluminum extrusion profile, aluminum window and door pfofile, cnc aluminum, construction aluminum etc. Oem designs available. 
Contact: Cherie Yim, Email: info@canton-alu.com, 
Website:  
Tel & Whatsapp: +86 13927798496",Manufacturing
118,fybAEIlIzpg,Cremation Equipment Manufacturing Process,MatthewsCremation.com - This Matthews Cremation video brings you behind the scenes to show the people and process behind the manufacturing of our cremation equipment. The video shows the hard work and dedication by all of our employees in producing superior cremation equipment.,Manufacturing
119,fwLTbwRU,Safeline Brake pads manufacturing process,"Safeline Brakes was established by Otto Muller in 1992. Today, the company is one of South Africa's largest manufacturer's and distributors' of quality, high performance brake pads. 

At Safeline, there is only one focus - to produce the safest brake pads. This approach allows Safeline to constantly test and develop brake pads solutions for various vehicle markets. 

This video provides an overview of how brake pads are manufactured at the Gauteng-based manufacturing plant.",Manufacturing
120,qNwEOIkgu0,Alvern Cables manufacturing process,"Alvern Cables offers a most comprehensive range of cable solutions designed and manufactured to meet the often-harsh African environment. All cable products comply fully with the appropriate SABS standards and are manufactured and distributed in accordance with the ISO 9001 quality management system.
 
Alvern Cables produces electrical cable for a diverse range of customers from sectors, which include mining, industrial, agricultural, automotive, security and building industry. Automotive includes heavy-duty battery, multicore cable for trailer electrical connections and general-purpose flexible high-tension wire.",Manufacturing
121,QH90tNzt-vg,Pickle Manufacturing Process,"The optimization of pickle quality depends on maintenance of proper acidity, salt concentration, temperature and sanitary conditions. Pickle products add spice to meals and snacks.

This video has been created by Institute For Industrial Development.

Institute for Industrial Development - Incubator with MSME, Govt. of India. Mission to impart detailed knowledge on various Govt. scheme under one roof.

Know more about Institute for Industrial Development 

Visit: 
Facebook: 
Twitter: 
Instagram: 
Mobile App: Entrepreneur India Live

Enquiry email - support@iid.org.in
Contact: 7607655555


DELHI OFFICE - Multi Disciplinary Training Centre Gandhi Darshan Rajghat New Delhi - 110002

LUCKNOW OFFICE - Samadhan Tower 27/1/B, Gokhale Marg Lucknow - 226001",Manufacturing
