,link,title,description,catagory
20,kXUAEJc2SXg,Science and Technology Current Affairs February 2018 by Dr Ravi Agrahari for UPSC 2018 exam StudyIQ,"#StudyIQ Pendrive Courses for Various Govt. Exams, Click here http://bit.ly/2QcdLOd to know in detail OR Call 95-8004-8004 

UPSC/CSE - This is our Flagship & Most Selling Course. This course covered Length & Breadth of UPSC vast syllabus and made by Elite & Very best faculties from all over India with StudyIQ Trust. Click here  to watch Demo Videos, Course Content, Authors, Etc. 

SSC & Bank - This is our oldest Course, made by Founders of StudyIQ. 1000+ videos so far and new videos added every week. Click here  to know more. 

UPSC Optionals - We have covered almost all major UPSC Optionals. Click here  to find yours 

State Exams PSCs - Currently we have 18 States covered, More to come, Choose your state. Click  to watch demo videos, know about authors and all. 

Defense Exams - CDS, NDA, CAPF, SSB, AFCAT, Airforce. Click here  to get into the Army, Navy or Airforce 

SSC JE Exams - Civil, Mechanical, Electrical, Electronics. Click here  to know more

RBI Grade B - Grade B is the most popular Job after IAS. This course made by well-experienced faculties of Study IQ. Click here  to watch demo videos, Authors, Course content.

NTA NET - Start your preparation for UGC(NTA) NET prestigious exam. We have courses for both Paper 1 & 2. Click here  to check 

UPSC Prelim Test Series - Our flagship test series for UPSC Prelims. More than 60% Sucess rate in 2018. Click here  to enroll right now 

DMRC Exams - Courses for Delhi Metro Technical & Non-Technical Exams. Click here  to know more

Insurance Exams - LIC, NICL, and other insurance exams. Click here  to know more

Law Exams - Find courses for Undergraduate and Judiciary Exams. Click here  to check

Railway Jobs - More than 1.5 Lac jobs to come this year. Start your preparation with us for Tech or Non-Tech posts. Click here   to check the available courses

Teaching Jobs - CTET, DSSSB. Click here  to know more

NABARD Grade A - 

Have a doubt? Click here  to start instant Chat with our Sale team or you can 

_

Click here  to Sponsor Study IQ

UPSCIQ Magazine -  || Bank IQ Magazine - 

Daily Current Affairs  - 

Follow us on Instagram - 

Download All Videos PDFs -  || Join StudyIQ on Telegram - 

Monthly Current Affairs - 

Topic Wise Current Affairs - 

Free PDFs -  || Free Quiz -  || Free Video Courses - ""
Follow us on Facebook - 
Telegram - 

The Hindu Editorial Analysis - 
Current Affairs by Dr Gaurav Garg - 
UPSC/IAS Burning Issues analysis- 
World History for UPSC - 
Indian History  - 

Follow us on Facebook - 
Follow Dr Gaurav Garg on Facebook - 

UPSC/IAS past papers questions - 
SSC CGL + IBPS Quantitative tricks - 
English Vocabulary - 
Reasoning tricks for Bank PO + SSC CGL- 
Error spotting / Sentence correction  
Static GK complete- 
Complete GK + Current Affairs for all exams- 
World History - UPSC / IAS - 
Learn English for SSC CGL, Bank PO 
Science and Technology for UPSC/IAS - 
Philosophy for UPSC/IAS - 
Yojana Magazine analysis -
History for SSC CGL + Railways NTPC - ",Science and Technology
21,xucsOiTzqr0,HOW TO PREPARE SCIENCE AND TECHNOLOGY FOR PRELIMS 2019 ? | FOCUS PRELIMS 2019 | NEO IAS,"How to Prepare Indian Economy for UPSC CSE Prelims 2019 ? Video Link :  https://youtu.be/SYuTBEMmzJ4

How To Prepare History and Culture for Prelims 2019 Video Link :


How to prepare Geography for Prelims 2019 Video Link :


How to prepare Environment for Prelims 2019 Video Link:


How to Prepare Social Justice and Indian Society for UPSC CSE Prelims 2019 ? 


1. NEO IAS ECONOMY PRELIMS - 

2. NEO IAS PRELIMS
 - 

3. NEO IAS HISTORY & CULTURE -  

4. SOCIETY
 - 

5. GEOGRAPHY & DISASTER MGMT - 

6. POLITY - 

7. SOCIAL JUSTICE
 - 

8. INTERNATIONAL RELATIONS
 - 

9. ECONOMY MAINS
 - 

10. SCIENCE & TECHNOLOGY - 

11. ENVIRONMENT - 

12. SECURITY
 - 

13. ETHICS
 - 

14. FOCUS MAINS 2019  - 

15. ESSAY MAINS 2019 - 

16. MALAYALAM OPTIONAL 2019 -


Prelims & Mains SYllabus Link : 

Environment Previous Year Questions Link : 

Geography Previous Year Questions Link : 

History Previous Year Questions Link : 

Economy Previous Year Questions Link : 

Indian Polity Previous year Questions Link : 

International Relations Previous Year Questions : 

Science & Technology Previous Year Questions Link : 

NEO IAS e-learning classes is an online program which aims to create CIVIL SERVANTS for the development of the nation by providing the video series of complete topics that are relevant for the CIVIL SERVICES (IAS/IPS) Exam.",Science and Technology
22,EpTFQcD7bME,'Making' - the best way of learning science and technology | Manish Jain | TEDxPanaji,"Manish Jain an IIT Kanpur and Stanford University alumnus demonstrates with working models how science and technology can be made fun to teach and learn. In this talk he takes the audience on a journey of 'MAKING' as a process for learning. He firmly believes this approach can revolutionize learning since toys speak the language that children understand. Manish is an IIT Kanpur alumnus. A chance meeting with Padmashree Arvind Gupta triggered him to dive into the space of popular science education full-time. Manish currently heads Creative Learning Initiative (CLI) at IIT Gandhinagar which aims to provide an ideal space and environment to learn and understand concepts joyously. His goal is to ignite interest, inquisitive spirit, and scientific temper to nurture inherent creativity and passion for science and technology among all. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at ",Science and Technology
23,qMIE5eFOVfM,Expected Questions on Science and Technology: UPSC IAS Prelims & Mains 2017,"For complete handouts visit - 
Part 1: https://www.examrace.com/Current-Affa...
Part 2: https://www.examrace.com/Current-Affa...
Part 3: 

Dr. Manishika Jain in this video covers a variety of topics which are important for 2017. These include the expected questions on science and technology.

Low Cost Solar Cells
Solar Calculator App
Belle-II Detector System
World’s Largest Artificial Sun
World’s 3rd Largest Hypersonic Wind Tunnel
Neutrino Project Suspended by NGT
New Form of Hydrogen
Bacteria Powered Battery
World’s most Heat Resistant Material
Hafnium carbide (HfC)
Lost Continent Under Indian Ocean
GRAPES-3 telescope to detect Storms
Supercritical Technology
4 New Elements
Graphene
Graphene from Soyabean
PFTBA
Active Pharmaceutical Ingredients (APIs)
Silica Aerogel
Potassium Bromate
Potassium Chlorate
Pharmacovigilance Program
National Biotechnology Development Strategy (NBDS)
Regional Centre For Biotechnology Bill
CSIR-NBRI Herabrium Online
GM Cotton in India
Cloud Seeding Project
Thubber
Telemetry and Telecommand Processor
5 new Subatomic particles at CERN
World’s Thinnest Lens
Vidyut Pravah



For IAS preparation visit -  and 

In continuing lecture we will be covering more expected questions for upcoming examinations.

For lecture handouts google ""Expected Questions for Science and Technology UPSC IAS 2017""",Science and Technology
24,d6dxWNQj1GU,Most AMAZING Recent Technology!,"Check out the most amazing recent technology! This top 10 list of recent futuristic inventions and cool gadgets from the future is absolutely amazing!  

Subscribe For New Videos! 

Watch our ""Most INCREDIBLE Coin Discoveries Around The World!"" video here: 
Watch our ""Most AMAZING Places Around The World!"" video here: 
Watch our ""Most Amazing Cities Found UNDERWATER!"" video here: 

#12 3D Printing Organs
3D printing has been around for a few years now, but it just recently made breakthroughs bigger than cars or phone cases or toys that have been created before. The 3D printer has started created organs for human use. 
Sure, prosthetics are understandable. But organs? Research is currently being conducted on artificial heart, kidney, and liver structures, as well as other major organs. Organs like the heart will be tougher but it is definitely possible. Can you imagine being the person that kept organs in stock? Checking your list...okay I need to print three kidneys and four livers today. 
The reason the 3D printing works so well is that organs are very complicated and the machine does a layer by layer scan of an actual organ. This allows them to give a very detailed printout.
Crazy yes. But not as crazy as the ability to print out human skin! Now that craziness is happening as we speak! This can be to repair damaged skin or purely cosmetic reasons. 
#11 Needleless Vaccines 
What is your least favorite part of getting flu shots? Oh yeah, the shot. The needle that pierces your skin and stings.
This new invention called the ImmunoMatrix patch will allow you to vaccinate yourself with a simple band-aid like patch. This isn’t just great because it’s painless but has even greater benefits. One: It takes a tenth of the vaccine that the syringe does, which saves tons of money. And two: it doesn’t require the glass vial, syringes, hypodermic needles, trained medical personnel, and biohazardous waste disposal. So again, it saves tons and tons of money.
Can you imagine it being flu season and you just going to town to pick up your flu patch and adhering it at home? Dream big…and realistically! This is happening.
#10 Endless Storage
You know how a terabyte is really big? Well what about a million terabytes? Maybe a trillion? Okay, now imagine an endless amount of storage! 
Scientists at the University of Southampton have created and are working on advances with this technology. Not only will this device store endless info, but it is pretty much invincible to damage.
It is made out of nanostructured glass and has the ability to record and retrieve five dimensional digital data by femtosecond laser writing.
As for right now, it can only hold about 360 TB, but things are quickly escalating there. It can go through almost 2000 degrees Fahrenheit and will last longer than anyone on this planet…except maybe the tardigrade. 
The technology isn’t for public  use yet because it is reserved for preserving historical documents first, since it can hold an entire library of books! They have already stored actual copies of the Universal Declaration of Human Rights, Newton’s Opticks, Magna Carta and Kings James Bible. 
#9 Wall Climbing Fish
Ever seen a spider climb a wall? What about a monkey? Hmm…well, what about a wall climbing fish?
In the Amazon rain forest, just recently, a wall climbing fish has been discovered. This may not seem like a scientific advancement, but in reality, it means everything! This isn’t the only thing odd about these fish, who were oddly enough born in caves only they could see and we’re colorless! 
This Ecuadorian fish defies gravity as it hikes up a nearly vertical wall for ten feet!
It’s called a Chaetostoma microps, and is a suckermouth armoured catfish. You’ve seen suckerfish climb underwater, but out of water is a whole new thing! Scientists are ecstatic to study the technique and maybe use it to create wall climbing gear for engineers. 
Another thing that makes this discovery an advancement is that it has never been seen in this exact way before. Meaning, it has either learned the ability on its own, as a species, or…there are still many more species still undiscovered by scientists. 
#8 Cybernetic Implants
The term cyberware is a pretty new field for scientists. Sure, the first pacer was implanted in the 1950s, but that was such a small advancement compared to today. 
We already have an “artificial pancreas” for diabetics. As of now, it is simply a pod implants into the skin by the wearer and pumps insulin into their body. But you see, there are two types of cyberware today.  Brainware and bodyware. You know the datajack from The Matrix? Yeah, like that.  

Origins Explained is the place to be to find all the answers to your questions, from mysterious events and unsolved mysteries to everything there is to know about the world and its amazing animals!",Science and Technology
25,4tKO1IfZTwI,Science & Technology in the RigVeda? || Most intresting facts about vedas & shastras,"Science & Technology in the RigVeda? || Most intresting facts about vedas & shastras


tags;- Shocking Secrets Of The Vedic Science Revealed History of science and technology in the Indian subcontinent
Scientific Verification of Vedic Knowledge Electricity In Vedas Science and Technology in Ancient India - Sanskrit
UFO's in the Vedas: Ancient Indian Aircraft Technology Planes discovered in Vedic age, it could fly between planets,
says speaker at Indian Science Congress Hindu Wisdom - Advanced_Concepts vedic science and modern science
History of science and technology in the Indian subcontinent  Sanskrit Vedic Chants and the Secret World of Human DNA
vedic science in hindi vedic science pdf vedic science and technology vedic science of consciousness
Vedic Science - Is the Computer our God?  Science in Vedas - Agniveer  Hindu Wisdom - Advanced_Concepts
Vedic Framework and Modern Science - Swarajya Hindu Vedas - SCIENTIFIC MIRACLES
What are some facts from the Vedas that have been proved by science  Scientific Errors in Vedas
13 things that prove Indian Mythological Literature is full of Scientific Innnovations.
Incredibly Advanced Concepts in 5,000 Year Old Hindu Scripture The Advaitist: 5 Interesting Facts about Rig Veda
Hinduism facts: interesting hindu facts, fun facts, religion and beliefs interesting facts about vedic maths
The Four Hindu Vedas (Rig, Sama, Yajur, Atharva) - About Hinduism",Science and Technology
26,4H8VovHZZ,Sathyabama Institute of Science and Technology Chennai | Official New Promotional Video 2019 |,,Science and Technology
27,l9o33uBi40U,Amazing Science Toys/Gadgets 1,"NEW VIDEO 😱➡️ https://youtu.be/GpY3WSB0jbs

Mr. Mind Blow is bringing you AMAZING SCIENCE Toys/Gadgets!
Sit back and relax. Enjoy 10 minutes of oddly satisfying scientific curiosities feauturing various engines with candles, ferrofluid toys, kinetic art that uses physics, optical illusions, various forms of dices, math toys/shapes and more mindblowing stuff!
 
Instagram: 




Music:
Auram & Kyross - Nothing Else [JompaMusic Release]

Download: 
JompaMusic: h


Amazing Gadgets
Amazing Gadgets
Amazing Gadgets

Amazing Science Toys
Amazing Science Toys
Amazing Science Toys

Science Toys Compilation
Science Toys Compilation
Science Toys Compilation

The Most Satisfying Video in the World
The Most Satisfying Video in the World
The Most Satisfying Video in the World",Science and Technology
28,jujzYv3G4,Zhejiang University of Science and Technology (ZUST),"A useful video for international students planning to come and study at ZUST, I hope it will be useful.
#Fall In Love With China",Science and Technology
29,IBKUi766PC4,NIOS Class-10 Science & Technology(212) Chapter- 1,"join Facebook Group 👇 https://www.facebook.com/groups/16932...

join Facebook Page👇 

Join Our Telegram Channel  Click here👇",Science and Technology
30,xZiHrV2DuIE,"Day 20 How to cover Science and Technology (Physics, Chemistry, Biology, Technology) for UPSC","Don't miss daily Pledge Classes - Daily 9 PM - http://bit.ly/coursavypledge

Follow these 3 steps to get comprehensive learning experience with Vimal Singh Rathore, Formerly Selected as DySP, Central Police Forcer, Former Head of Growth and Strategy at Unacademy.
Step 1 - Pledge at Coursavy - Daily 9 PM - 
Step 2 - Coursavy Pledge Official Group -
Step 3 - Telegram Channel - 
Missed Coursavy Pledge - Watch all sessions here - ",Science and Technology
31,Ce7mrj5gn,Science and Technology for improved food security,"Join us at the African Food Techno-Business Conference and Exhibition for insights on the emerging science, technologies and solutions that will drive food security now and in the future.",Science and Technology
32,6AUZ0yvTkyg,"Analysis & Discussion of UPSC GS Prelims 2019 | Environment, Science and Tech","Download the analysis, answers and explanation document of UPSC GS Prelims 2019 from http://bit.ly/2XrthpP",Science and Technology
33,Q9JSti3XEM0,Islamabad: Minister for Science and Technology Fawad Chaudhry talking to media | 92NewsHDUK,"Islamabad: Minister for Science and Technology Fawad Chaudhry talking to media | 11 June 2019 | 92NewsHDUK

92 News HD Programs: 
• 92 Headlines UK - 
• UK News Bulletin - 
• News Reports - Packages UK - 
• subh e noor - 
• Subh Sawere Pakistan - 
• 92 At 8 - 
• Muqabil - 
• Night Edition - 
• The Last Hour - 
• Ho Kya Raha Hai – 
• Cross Talk- 
• Zair E Behas- 
• Hum Dekhein Gey - 
• Breaking Views With 92 - 
• Pakistan Kay Pakwan - 
• Pardes Se Des Tak - 



Team Members:
Nazir Ahmed Ghazi | Arif Nizami | Asad Ullah Khan | Saadia Afzaal | Rauf Klasara | Amir Mateen | Rao Khalid | Sohail Iqbal Bhatti | Faisla Abbasi | Gen. Khalid Maqbool | Malick | Zafer Hilali | Shazia akram | Farukh Saleem | Irshad Arif | Orya Maqbool Jaan | Khalid Maqsood | Madiha Masood | Mehreen Subtain | Jamil Sukhera | Dua Jamil | 

Subscribe Our Youtube Channel
                         
Visit our Website:                   
Follow us on Twitter:             
Like us on Facebook:            

Other Pakistani News Channels

Geo News live | Ary News live | Public News Live | 92 News Live | Express News Live | Dunya News Live | Hum News Live | GNN News Live | Dawn News Live | Aap News Live | Live From National Assembly | National Assembly Session LIVE | BOL NEWS LIVE STREAM | National Assembly Pakistan today Live | latest News Live | Latest news today | live streaming | live update Pakistan | Breaking News | YouTube Live Stream | senate ijlas LIVE | Live from Senate Session",Science and Technology
34,Ziwdz3Lcteg,Free energy fan with copper wire self running magnets - Science & Technology 2018 || simple at home,Free energy fan with copper wire self running magnets - Science & Technology 2018 || simple at home,Science and Technology
35,xq9m_SlXed0,Free Energy Experiment Using Sulfuric Acid - New Technology Science Experiment,"Free Energy Experiment Using Sulfuric Acid - New Technology Science Experiment
From this video you will learn how to make a free energy generator Magnet coil
230vlight bulb using magnet at home easily. thank you so much for watching my video.

Topic:

Free Energy Experiment Using Sulfuric Acid
Free Energy Experiment
Using Sulfuric Acid
New Technology Science Experiment
Sulfuric acid




My website: 

Facebook page : 

  





NCS: Music Without Limitations

NCS Spotify: 

Free Download / Stream: 

Facebook ...
SoundCloud 
witter 
YouTube ...
 ",Science and Technology
36,dMw4AGm6,"Science and Technology Quiz Question in Gujarati Language, Samanya Vigyan, Exams Study Materials pdf","general science study material pdf, Environment & Ecology: A Complete Study Material, 
samajik vigyan gujarati pdf,
samajik vigyan std 6,
samanya vigyan in gujarati pdf free download,
samanya vigyan gujarati pdf,
samajik vigyan std 10,
samajik vigyan dhoran 6,
samanya vigyan pdf,
samajik vigyan std 8,",Science and Technology
37,IPX7t6lkD0,"Capital University of Science and Technology, Islamabad","Capital University of Science and Technology is a university located in Islamabad, Pakistan. Established in 1998 under the banner of Muhammad Ali Jinnah University (M.A.J.U), the university offers undergraduate, post-graduate and doctoral studies programmes, with a strong emphasis on business management, applied sciences, engineering, and computer science.
For More Information: 
Facebook: ",Science and Technology
38,FRQnL2IWCXk,Fifty Years of Chinese Science and Technology,"Prof. Geoff Oldham reflects on his experiences over fifty years, starting with this first visit to the Chinese mainland in October 1964 when he wrote in Science magazine of “the beginning of the Chinese scientific revolution”. He recalls decades of collaborative work between SPRU and Chinese institutions through the 1970s and 80s, including research conducted on technology transfer in the oil industry and in the area of ‘clean coal technologies’, links between provincial level research and policy making, and his contributions to policy evaluations in the 1980s and 1990s that saw him working alongside Chinese and international colleagues and reporting directly to the Minister of Science and Technology. Tracing China’s changing science and technology policies from the early focus on self-reliance to the ‘catching up’ of the reform and opening period that paved the way for China’s emerging leadership and current patterns of international collaboration, his talk charts the country’s ongoing transformation and the changing role of science and technology within it. It alsos provide an account reflecting on personal memories that have shaped Professor Oldham’s perspectives on this process. 
The talk was part of the China Sussex Seminar Series ",Science and Technology
39,dbo_wbfRZm0,25 Modern Science And Technologies You'd Swear Are Science Fiction,"It’s an undeniable fact that the newest technologies such as mobile tech, genetic engineering, and the emerging field of nanotech differ from the technologies that preceded them in a fundamental way. Our world is transforming rapidly and violently to the point where many people feel completely unable to comprehend and utilize these advancements. Ironically, we witnessed many of these new “things” and technologies in sci-fi films and graphic comics first, and if someone had told us back then that it would only take a couple of decades for these changes to enter our lives, we would have probably laughed.  Think about it: Back in the early ’90s emerging computer technology was used by a limited number of people worldwide, and now, a quarter century later, everyone has a smartphone and a laptop. Can you even imagine what the world will look like in 2030, even 2050? And the scariest part of all (especially if you’re a geek like me) is the fact that science fiction, the literature of the human species encountering vast, mind-altering changes, whether they arrive via scientific discoveries, technological innovations, natural events, aliens, or societal shifts, has recently lost its magic and glimpse to the point we wonder what is real and what is not nowadays. But if you think we’re being over-dramatic, then check out these 25 Modern Science And Technologies You'd Swear Are Science Fiction and you will see we’re not exaggerating at all.

Follow us on:
Twitter: 
Facebook: 
Website: 
Instagram: 
Pinterest: 

Check out the physical list here: 

Voice control is now a trend 
The Cancer Gene Fingerprint
Robot snake automatically wraps around an object when thrown
Flying cars
First planet with FOUR suns discovered
NASA begins using robotic exoskeletons
Diamond planet discovered
Artificial leaves generate electricity
Voyager I leaves the Solar System
Self-Driving bus is legal in Greece
3-D printer creates full-size houses in one session
DNA was photographed for the first time
Genetically modified silk is stronger than steel
DARPA robot can traverse an obstacle course
Laser guns are now a reality
Eye implants give sight to the blind
Quadriplegic successfully uses mind-controlled robotic arm
You can swallow a pill-sized camera instead of invasive scopes
inFORM 3-D display allows remote manipulation of physical objects
Engineers create a paper-thin robot skin that responds to touch
Scientists create Matrix-esque artificial womb
Human brain is hacked
Invisibility cloak technology took a huge leap forward
Superman’s view through walls becomes reality
The world’s first fully mind-controlled synthetic leg goes for a stroll",Science and Technology
40,HDJJdv2jU70,"Future Driving on Display at Beijing Science, Technology Week","China’s 2017 National Science and Technology Week is offering a glimpse into what the future driving may look like, as engineers from around the country have shown their latest results in auto technology research. 


Subscribe us on Youtube: 
CCTV+ official website: 
LinkedIn: 
Facebook: 
Twitter: ",Science and Technology
41,jm5nJZRnJHg,GPSC SCIENCE & TECHNOLOGY QUESTION PART 01,"GPSC, Current Affairs, Competitive Exam, General Knowledge, UPSC, Dy. So, Dy. Mamlatdar, PSI, ASI, Constable, Bin Sachivalay, GSSSB, Panchayat Seva Pasandgi Mandal, Clark",Science and Technology
42,P2FUjqQXV8,Diploma in Food Science & Technology,"SP Diploma in Food Science and Technology covers food product innovation, quality assurance, marketing, food services and more.

Visit: ",Science and Technology
43,xPXifzNHyYU,The Science and Technology of Tomorrow,"Part 2: https://www.youtube.com/watch?v=yO2_6...

No one knows what the future of science and technology will be, but experts are able to predict what they think will be here in the coming years and decades. Some of the topics discussed in this video and the next include augmented reality, artificial intelligence, quantum computers, space travel, energy, and more. 

►Buy the Books: 

►Join Facebook Group: 
►Follow MajorPrep on Twitter: 

***************************************************

► For more information on math, science, and engineering majors, check us out at 

***************************************************

► Patreon: 
► PayPal: 
► Facebook: ",Science and Technology
44,xFLZYH7QkYA,SCIENCE AND TECHNOLOGY,"This Documentary movie got first prize in Documentary movie making competition in session 2010-2011organized in Sophia Convent School, Kalka. Abhishek Bindal, Rahul Vashisht, Rajat Gupta & Sahil Verma have done a wonderful work to complete this movie making project. Basic Software used in this project is Windows movie maker. These students made me very proud.",Science and Technology
45,IHNgks5zvH4,4th industrial revolution (new science and technology of 2018),"The fourth Industrial Revolution is building on the Third. It is characterized by a fusion of technological innovation that is blurring the lines between the physical, digital, and biological spheres, international consumer electronics, technology and new inventions, we are ever changing and innovating to improve not just life, but the industrial standards. What seemed like science fiction in the 90's has now been mythbusted and become a reality!",Science and Technology
46,22cHcGghvv4,Norwegian University of Science and Technology (NTNU) and the city of Trondheim,Presentation of the Norwegian University of Science and Technology (NTNU) and the city of Trondheim,Science and Technology
47,T9CEqlUJGCE,Ali G - Science and Technology,"'So would you use a toilet or does you just drop it in a hole? So would you flush? You say that but there's evidence back stage to the contrary. Was it, was it you?'",Science and Technology
48,3Bhq5c6LoZ,Top 10 Influential Figures in Science and Technology,"Baking soda volcanoes and potato batteries are a good introduction to science; these people took it a little further. Welcome to WatchMojo.com, and today we're counting down our picks for the top 10 influential scientists.  Special thanks to our users ibriers 1, asulf97, MrMoneyclips, joemaher, Christopher Carbonar and Philip Folta for submitting the idea on our Suggest Page at WatchMojo.com/suggest!

Check out the voting page here, 


If you want to suggest an idea for a WatchMojo video, check out our interactive Suggestion Tool at  :)

Check us out at  and  

We have T-Shirts!  Be sure to check out  for more info.

Help us caption & translate this video!",Science and Technology
49,zUzHMv40SJE,Hua Zhong University of Science and Technology ( HUST ) overview,"Located in Wuhan, the capital city of Hubei Province in the central part of China, Huazhong University of Science and Technology (HUST) is a national key university directly under the Ministry of Education of P. R. China, and is among the first Universities joining the national “211 Project” and “985 Project”. HUST covers an area of over 1,153 acres with picturesque environment and elegant surroundings, and has 72% greenery coverage, which has been honored as the “University in the Forest”. It offers its students and staff first-class logistic service, efficient network service and abundant library resources.

HUST covers 12 disciplines: philosophy, economics, law, education, literature, history, science, engineering, agriculture, medicine, management and arts. The University offers 94 undergraduate programs, 225 master programs, 184 doctoral programs and 39 post-doctoral research centers, including 5 undergraduate programs and more than 80 master or doctoral programs instructed in English.

HUST has groups of distinguished research faculty and teaching staff. 900 of the more than 3000 teachers are professors, and 1200 are associate professors. The number of current enrolled students is around 60, 000, of which more than 34,000 are undergraduate students, 19, 000 are graduate students. We also attract 3000 international students from around 130 countries, and 1500 of them study for degrees.

HUST plays a leading role on research with the Wuhan National Laboratory for Optoelectronics, the High Magnetic Field Center (One out of the Four in the world), 5 National Key Laboratories, one Key Laboratory of National Defense Science and Technology, 6 National Engineering (Technology) Research Centers, and many other national and provincial research bases, and has nearly 40 kinds of academic journals of domestic and international distribution.

HUST follows the opening policy as its guideline, engaged in comprehensive, multi-level international exchanges and cooperation. Currently HUST has entered into partnerships with more than 100 renowned universities and research institutions of 26 countries and regions, such as the United States, the Great Britain, Germany and France, etc. Annually more than 1,500 talented foreign scholars come to give lectures.

HUST has been accepting international students since 1960s. For over 50 years it has cultivated more than 5000 international students from more than 130 countries and districts. After obtaining bachelor’s, master’s or doctoral degree that conferred by HUST, most of them have become outstanding engineers and technicians, famous medical experts, government administrators, or diplomatic officials working in China.

HUST also offers “President Scholarship” to outstanding international students. The International Student Office was established in 2002 and is constantly improving and standardizing on the student's enrollment, training and management.
----------------------------------------------------------------------------------------------------------------
Хуачжунский научно-технологический университет (HUST)  расположенный  в городе Ухань, столице провинции Хубэй в Центральном Китае. HUST  является национальным университетом напрямую при Министерстве образования КНР, и является одним из первых вузов, присоединившихся к национальным проектам “211” и “985”. 
HUST занимает площадь более 1153 акров с живописной окружающей средой, и имеет 72% растительности,  а так же университету было присуждено звание  получил звание ""University in the Forest"". Университет охватывает 12 дисциплин: философия, экономика, право, образование, литература, история, наука, инженерия, сельское хозяйство, медицина, менеджмент и искусство. Университет предлагает 94 программы бакалавриата, 225 магистерских программ, 184 докторских программ на китайском языке, в том числе 5 программ бакалавриата, 81 магистерских и 87 докторских программ на английском языке. 
HUST принимает иностранных студентов с 1960-х годов, на протяжении более 50 лет здесь обучаются более 2000 иностранных студентов из более чем 130 стран мира. 
За последние 10 лет, университет лидирует в числе университетов с наивысшим количеством трудоустроенных выпускников. Согласно официальным данным, уровень трудоустройства выпускников HUST составляет 94%. По этому случаю в 2010 году Министерством образования КНР университету было присуждено звание “Национальный университет с наивысшим уровнем занятости”.",Science and Technology
50,j3CrI1m46eU,✅Advances in Science and Technology (العلوم و التيكنولوجيا) By English With Simo,"My website: https://goo.gl/TuzKUr 
My Facebook page: https://goo.gl/23QnPN 
My Facebook group: https://goo.gl/3LWqn1 
My WhatsApp group: 

Hello My Dear Students, 
English With Simo Here,
In this lesson I am explaining you vocabulary related to science and technology. This is a lesson from the course of second year Baccalaureate English in Morocco. In the lesson I covered many important points namely.
1. What is the difference between science and technology?
2. Vocabulary of science and technology.
3. Vocabulary exercises of science and technology including both collocations and word form changing exercise.",Science and Technology
51,kKGdNhWK,Science and Technology - APPSC Group 1 Mains Analysis || Other State PSC Analysis || APPSC Group 1,"Download high quality study material here: 
https://www.instamojo.com/nextgenias

Book List for APPSC Group 1 Prelims and Mains

Ancient History : 
Medeival History :
Modern History : 

Polity : 
Governance : 
International Relations: 

Indian Economy : 
Indian Economy (Basics): 

Indian Geography and World Geography : 
Social and Economic Geography : 

Science and Technology : 

Ethics: 
Law : Sujatha Law Series book

AP History : 
 
UPSC CSE Previous Papers : 


APPSC Group 2 Book List (English Medium):  

History and Culture of Andhra Pradesh : 
History of Modern Andhra Pradesh: 

AP History Study Material:
Content -- 
Previous Questions - 


Modern History of India: 
Modern History Study Material: 

Ancient History: 
Medieval History: 

Art and Culture: 
Art and Culture Study Material: 


Indian Polity: 
Polity Study Material: 

Indian Economy:



Group 2 Screening Economy - 

Indian Geography - World Geography: 
World Geography through Maps:  

Environment: 

Science: 

AP Geography: 

AP Economy: 

Disaster Management: 

-----------------------------------------------------------------------------------------------------------------------

APPSC Group 2 Book List (Telugu Medium):

AP History - 
Modern History - 

Polity - 


Indian Economy - 

Science and Technology - 

AP Geography - 

India and World Geography - 

Environment and Disaster Management - 


If you wish to support us, do so by purchasing a few of the high quality study material that we produce in house, here at NEXTGENIAS @ www.instamojo.com/tejucs357 


These lectures with innovative techniques like Mind Maps,Keywords,One liner approach, Word mnemonics, visual mnemonics, digital story building, memory train are Useful for UPSC Preparation, IAS preparation, APPSC, TSPSC and all state service examination.

We’re inspired by students who tell us that our videos gave them the confidence and knowledge to complete their topics, ace their test, or make sense of a tricky concept they’d thought was out of reach.",Science and Technology
52,ZolwZgje46,Information Sciences and Technology (IST),"The bachelor of science in Information Sciences and Technology (IST) at Penn State Lehigh Valley provides two distinct options that let you build on your strengths: Design + Development and Integration + Application.    

Learn more at ",Science and Technology
53,lCknAgndjM,RRB NTPC GK || SCIENCE AND TECHNOLOGY || IN BENGALI,"Hello friends, In this video, I will discuss 25 important gk question from science topic for rrb ntpc exam 2019 in bengali. As you know gk is an important topic for rrb ntpc exam specilally science and technology is an important topic for rrb ntpc exam, so watch this video carefully to score good marks in general knowledge(gk). Hope this video will helpfull and subscribe this channel for video like this.",Science and Technology
54,RwxM_Ima7S4,Tell me about Science and Technology Studies,"Professor Joe Cain tells us why Science and Technology Studies is the degree for someone who loves science, but might not want to become a scientist.",Science and Technology
55,AnTNX6XD0,Study at Southwest University of Science and Technology of China,The university welcomes you to study Mandarin or degree program,Science and Technology
